hallazgo_id,plan_id,auditor,name_hallazgo,capitulo,dependencia,descripcion,causa,efecto
51,4,slromerop,15,Auditoría Interna,IDEXUD,"1.3. Auditoría a la Gestión Financiera y Administrativa del IDEXUD (pág. 31 a 34)
2.3. Auditoría a la Gestión Financiera y Administrativa del IDEXUD (pág. 39 a 52)
Gestión de los Sistemas de Información y Telecomunicaciones - Principales Hallazgos
- No existe control que permita identificar la ubicación y responsable de los equipos de cómputo que son utilizados en las instalaciones del Instituto
- Ausencia de control sobre los usuarios que deberían estar inactivos o sin acceso a los sistemas de información.  Por ejemplo, 11 usuarios activos en el sistema SIEXUD y se encuentran como contratistas (pág. 47).",* Fallas en la implementación de controles,
52,4,slromerop,16,Auditoría Interna,IDEXUD,"1.3. Auditoría a la Gestión Financiera y Administrativa del IDEXUD (pág. 31 a 34)
2.3. Auditoría a la Gestión Financiera y Administrativa del IDEXUD (pág. 39 a 52)
Gestión de la Dirección - Principales Hallazgos
- Dentro de los controles para la mitigación del uso indebido de recursos y contrataciones, se encuentra establecido que los coordinadores y supervisores de procesos deben realizar un informe de gestión.  Al solicitar los informes correspondientes a los años 2012 a 2019 presentados a la Dirección, se evidenció que los mismos no fueron realizados.
- De igual manera, al solicitar relación de las obligaciones contractuales definidas para los cargos administrativos, indicaron que no existen.  Se tienen funciones establecidas de cada proceso, mas no los cargos que las deben desempeñar.",* Fallas en la implementación de controles,
53,4,slromerop,17,Auditoría Interna,IDEXUD,"1.3. Auditoría a la Gestión Financiera y Administrativa del IDEXUD (pág. 31 a 34)
2.3. Auditoría a la Gestión Financiera y Administrativa del IDEXUD (pág. 39 a 52)
Gestión de la Calidad - Principales Hallazgos
- No se evidencia que se estén llevando a cabo las mesas de trabajo que aseguren la articulación con el sistema de la Universidad.
- Falta de seguimiento a los proyectos desarrollados por el IDEXUD con el fin de garantizar los controles y mejora continua de los procesos asociados.
- No se han desarrollado entre otras, actividades tales como inducciones y entrenamiento a los contratistas sobre el conocimiento de la estructura del Sistema de Gestión de la Calidad, seguimiento continuo a los procesos y decisiones implementadas desde el área de Calidad,  y reuniones periódicas del Comité de Sistema de Gestión de calidad para evaluar posibles oportunidades de mejora.",* Fallas en la implementación de controles,
54,4,slromerop,18,Auditoría Interna,IDEXUD,"1.3. Auditoría a la Gestión Financiera y Administrativa del IDEXUD (pág. 31 a 34)
2.3. Auditoría a la Gestión Financiera y Administrativa del IDEXUD (pág. 39 a 52)
Gestión de Servicios - Principales Hallazgos
- Los formatos e informes utilizados como parte de la ejecución de los proyectos no son empleados de forma adecuada.  Por ejemplo, al verificar el Contrato No. 06-5-10056-19 suscrito con la Policía Nacional, se identificó que no existe un cronograma para la ejecución del convenio y entrega de informes.  Asimismo, los informes de contratista que hacen parte de la ejecución del convenio no tienen fechas de corte, por lo que no es posible establecer si se está cumpliendo con lo acordado.
- Los procesos asociados al desarrollo de los convenios que son ejecutados por los docentes de la Universidad, en muchas ocasiones no son finalizados.",* Fallas en la implementación de controles,
55,4,slromerop,19,Auditoría Interna,IDEXUD,"1.3. Auditoría a la Gestión Financiera y Administrativa del IDEXUD (pág. 31 a 34)
2.3. Auditoría a la Gestión Financiera y Administrativa del IDEXUD (pág. 39 a 52)
Comunicaciones - Principales Hallazgos
- Las reuniones establecidas como parte del proceso para las sensibilizaciones sobre el conducto regular para el tratamiento de la información confidencial no se están realizando de acuerdo con los parámetros establecidos.",* Fallas en la implementación de controles,
56,4,slromerop,20,Auditoría Interna,IDEXUD,"3. Actividades en Desarrollo (pág. 52)
En la verificación de contratistas que participan en la ejecución de convenios para identificar si han sido contratados en más de una ocasión y si presentan alguna sanción o inconsistencia en los registros ante entidades estatales, para el período comprendido entre 2016 y 2018 se han consultado 374 terceros identificando que hay personas naturales y jurídicas contratadas en la ejecución de diversos convenios.  Lo anterior contraviene lo dispuesto en el Artículo 5 de la Resolución 104 de 2003 expedida por la Rectoría.","El equipo auditor, tomo como referencia normatividad desactualziada en materia de Extensión  (Disposiciones normativas
Resolución 104 de 2013 art. 5)",
57,4,slromerop,21,Auditoría Interna,IDEXUD,"4.3. Convenios y/o Contratos Interadministrativos Clasificados por Estado de Ejecución (pág. 14 a 16)
Con base en la información contenida en la ficha técnica registrada en el sistema SIEXUD con corte al 17 de febrero de 2021 (Tabla 3 pág. 14 y 15), se evidencia que existen convenios y/o contratos interadministrativos cuya ejecución presenta estado ""Liquidado"" y al corte de la auditoría no han surtido el proceso para que se den por finalizados.  A su vez, el 58.82% de los 357 convenios y contratos auditados para el período 2012 al 2015 presentan estado liquidado, terminado y en liquidación, lo cual evidencia que el IDEXUD no cumple los plazos estipulados en la Resolución 104 de 2003. ","Existencia  de múltiples estados de un proyecto en el aplicativo SIEXUD  ( 21 estados ) incluido el termino ""incorporado"", que no obedecen a la situación  o estado de un proyecto de Extensión, lo que conlleva a que no se realicen oportunamente  los cambios en los estados de los proyectos dentro del sistema , en sus diferentes fases de ejecución.",
58,4,slromerop,22,Auditoría Interna,IDEXUD,"5.2. Beneficio Institucional Aprobado y Registrado en el Presupuesto (pág. 17 a 19)
Identificación de diferencias originadas en cálculo realizado por la auditoría y su comparación con los beneficios registrados y aprobados en los presupuestos de contratos y convenios revisados:
- Tarifa 6.8% $ (269.060.356)
- Tarifa 9% $ (2.008.954)
- Tarifa 12% $ 349.565.001
- Tarifa 13.06% $ (81.152)
- Tarifa 13.64% $ 14.609","El equipo auditor, tomo como referencia normatividad desactualizada en materia de Extensión  (Disposiciones normativas Resolución 131 de 2005)

El equipo Auditor, no pudo evidenciar la Información revisada y avalada por el CCE, respecto de la diferencia % del Beneficio institucional aprobado en cada propuesta",
59,4,slromerop,23,Auditoría Interna,IDEXUD,"5.3. Cálculo del Pago por Beneficio Institucional (pág. 19 a 21)
 - Identificación de diferencias originadas en cálculo realizado por la auditoría con base en los ingresos verificados, el valor del beneficio institucional, la aplicación porcentual destinada al presupuesto de la Universidad (60% del beneficio) y los giros realizados por el IDEXUD para cada período de la siguiente manera:
- 2012: $ (2.104.956.274) 
- 2013: $ 102.305.112
- 2014: $ (243.704.144)
- 2015: $ 858.921.816
Diferencias que totalizan un saldo neto 2012 a 2015  de $ 1.387.433.490, el cual, al tener en cuenta que el IDEXUD no suministró detalle de los pagos discriminados por convenio y/o contrato interadministrativo, no es posible concluir si el mismo corresponde o no a un pago en exceso.   Igual situación sucede en seguimiento al valor neto 2016-2018 reportado en el informe RM-1723-30 por $71.849.128 (ver hallazgo 9 matriz RM-1723-30).  La sumatoria de ambas diferencias totaliza un valor de $1.315.584.362  

- No existe sustento académico o institucional acerca de la aprobación de un porcentaje diferente al establecido en la Resolución 131 de 2005 y el Acuerdo 004 de 2013.

- No existe evidencia del seguimiento a la ejecución financiera del Fondo sobre los recursos que se generen por concepto de Administración y Beneficio Institucional y en especial, de los que se deben transferir al presupuesto de la Universidad.","El equipo auditor, tomo como referencia normatividad desactualizada en materia de Extensión  (Disposiciones normativas Resolución 131 de 2005)

El equipo Auditor, no pudo evidenciar la Información revisada y avalada por el CCE, respecto de la diferencia % del Beneficio institucional aprobado en cada propuesta",
60,4,slromerop,24,Auditoría Interna,IDEXUD,"5.4. Análisis Registros Contables Cuenta 2910901302 ""Beneficio Convenios 60% Udistrital"" (pág. 21 a 30)
- Teniendo en cuenta que el manejo de la cuenta contable 2910901302 no cumple con los principios de contabilidad descritos en el Plan General de Contabilidad no es posible identificar de manera discriminada por convenio y/o contrato interadministrativo el valor girado por concepto de Beneficio Institucional a la Universidad.   Los registros efectuados en esta cuenta disminuyen el saldo por pagar bajo el concepto ""Traslado cta. UD 2300827011"" y al indagar por la cuenta corriente del Banco de Occidente con este número, se informó que esta no presenta movimientos contables bajo el código 1110 en el IDEXUD.

- Con relación a los cheques girados de la cuenta bancaria No. 230082711 del Banco de Occidente por el periodo comprendido entre el años 2012 y el año 2018 por valor de $ 12.105.037.450  (595 cheques) no es posible establecer el adecuado uso de estos recursos, dada la ausencia de los registros contables y los soportes que dan origen a dichas transacciones.  Asimismo, de los 595 cheques, 444 fueron girados a favor del señor Wilman Muñoz por un total de $11.745.400, quien a su vez era el ordenador del gasto del IDEXUD por el período comprendido entre 2012 y 2018.   Ver detalle de Cheques en Anexo 3 - Cheques Girados Banco de Occidente cta. 230082711","* Fallas en la implementación de controles
* Disposiciones normativas
Acuerdo 004 de 2013",
61,4,slromerop,25,Auditoría Interna,IDEXUD,"6.2 Hallazgos Financieros (pág.35 a 41)
En el Anexo 1 - Matriz de Hallazgos Financieros se relaciona el detalle de las 1.726 observaciones resultantes de la revisión financiera de los convenios y contratos, clasificados bajo el juicio de la firma auditora de la siguiente manera y con un impacto alto:
- 499 = Control documental de soportes y versiones.
- 227 = Documentos no suministrados a la Auditoría.
- 201 = Incumplimiento de la normatividad legal.
- 134 = Presupuesto sin ejecutar.
- 100 = Diferencias en liquidación de órdenes de pago.
-  86 = Pago sin evidencia de autorización.
-  84 = Diferencia entre certificado de disponibilidad presupuestal y pagos ejecutados.
-  73 = Diferencia entre documentación soporte y sistema presupuestal
-  73 = Oportunidad de registros contables.
-  56 = Diferencia entre el sistema presupuestal y el formato presupuestal aprobado.
-  45 = Diferencia entre el sistema presupuestal y el sistema contable.
-  41 = Validación y cierre de convenios terminados.
-  34 = Convenio liquidado con saldos contables sin depurar.
-  35 = Sobre ejecución presupuestal.
-  18 = Gastos ejecutados sin causalidad con el convenio.
-  12 = Diferencia sistema SIEXUD vs sistema contable.
-    6 = Diferencia sistema SIEXUD vs presupuesto.
-    2 = Préstamos entre convenios.

La debilidad de control con relación a la gestión documental de la información que soporta la ejecución de estos convenios y/o contratos, limita la posibilidad de concluir respecto a la correcta aplicación y utilización de los recursos.
  ","Existencia  de múltiples estados de un proyecto en el aplicativo SIEXUD  ( 21 estados ) incluido el termino ""incorporado"", que no obedecen a la situación  o estado de un proyecto de Extensión, lo que conlleva a que no se realicen oportunamente  los cambios en los estados de los proyectos dentro del sistema , en sus diferentes fases de ejecución.",
62,4,slromerop,26,Auditoría Interna,IDEXUD,"6.3. Conclusiones y Comentarios (pág. 40 y 41)
Seguimiento a numeral 1.1.4 Caja Menor Convenios (pág. 23) informe RM-1723-30 hallazgo No. 6
En seguimiento a este punto para el período 2012 a 2015, no es posible presentar una conclusión dado que la partida presupuestal denominada ""otros gastos"" no es utilizada con el concepto caja menor, por lo cual se asignan otro tipo de gastos bajo este rubro.  Dada la ausencia de soportes en las órdenes de pago, no es posible validar en cuáles casos se trata de gastos de caja menor o de gastos presupuestados inicialmente en el convenio y/o contrato interadministrativo.","Disposiciones Normativas
Cumplimiento Resolución 503 de 2013 (art. 17)",
63,4,slromerop,27,Auditoría Interna,IDEXUD,"7.2  Hallazgos Jurídicos sobre la ejecución de convenios (pág. 43 a 48)
7.3. Conclusiones y Comentarios (pág. 48 y 49)
En el Anexo 2 - Matriz de Hallazgos Jurídicos se relacionan observaciones resultantes de la revisión jurídica a 322 de los 357 contratos y convenios correspondientes al período 2012 a 2015, cuya clasificación bajo los siguientes conceptos presenta mayormente un impacto alto:
- Omisión en la aplicación de una tabla de retención documental.
- Omisión en la aplicación del Estatuto de Contratación.
- Omisión en la elaboración de estudios previos.
- Falta de políticas que permitan establecer el método de ponderación para el nombramiento de un supervisor, interventor, coordinador o director de proyecto.
- Omisión en el establecimiento de perfiles y experiencia de contratación para la ejecución de convenios y/o contratos.
- Omisión en la elaboración y ponderación de honorarios en la contratación derivada.
- Falta de aplicación de los formatos establecidos por la UDFJC.
- Falta de control por parte de los supervisores en la ejecución de contratación derivada.
- Omisión en la constitución de pólizas.
Omisión en la traza documental que evidencie la ejecución contractual.
- Violación a los principios de contratación estatal.
- Falta del deber de planeación.

Total de Contratos con hallazgos: 322 x 12 tipos de hallazgos = 3.864 observaciones.
- Identificación del 90% de contratos con incumplimientos de aspecto legal en relación con la normatividad aplicable, lo que denota debilidad de control.
- La gestión, trámite y manejo de las distintas etapas contractuales es deficiente e incompleto, lo cual obedece a la manifiesta falta de control interno, aplicación de la normativa interna, omisión a principios rectores de la contratación pública y de presupuesto.","* Fallas en la implementación de controles
* Disposiciones normativas",
64,4,slromerop,28,Auditoría Interna,IDEXUD,"8.2. Servicios Académicos Remunerados (pág. 51 a 53)
8.3. Conclusiones y Limitaciones - Servicios Académicos Remunerados (pág. 53) 
Teniendo en cuenta lo expuesto en el numeral 8.2. esta auditoría presenta limitaciones en el alcance, dado que como se describe en cada literal no se obtiene evidencia suficiente que nos permita realizar las correspondientes pruebas de auditoría para concluir sobre el procedimiento y pago de los Servicios Académicos Remunerados.

Es importante mencionar, que los datos presentados de manera preliminar en el informe RM-1723-30 Informe de auditoría integral a la gestión realizada por el IDEXUD no concluyen sobre la correcta aplicación de los pagos por concepto de SAR, dado que para esto era necesario el desarrollo de los procedimientos propuestos en el numeral 8.2 de este documento.

Asimismo, esta limitación afecta directamente la elaboración y conclusión del Anexo 4 - Pagos por concepto de SAR 2016-2018 que hace parte integral del RM-1723-30, ya que los datos no provienen directamente de un sistema de información, si no que corresponde a un archivo depurado y con diferentes ajustes manuales por parte del Idexud (ver hallazgo 3 informe RM-1723-30).

Por lo tanto, dada la limitación expuesta esta auditoria no realiza ninguna conclusión con relación a los pago por concepto de Servicios Académicos Remunerados.",Fallas en los controles del Área de Gestión de Recursos Financieros en lo que respecta a los Pagos de los reconocimiento de SAR,
65,4,slromerop,29,Auditoría Interna,IDEXUD,"9.1. Análisis sobre la ejecución de convenios y/o contratos interadministrativos - muestra seleccionada (pág. 53 a 186)
Realizado el análisis al cumplimiento de lo indicado en el acuerdo 004 de 2013 y la Resolución 503 de 2013 a una muestra aleatoria de 147 convenios y/o contratos interadministrativos por el período comprendido entre 2012 y 2018, se identificaron falencias en la ejecución de los mismo de tipo administrativo, financiero y jurídico.  

La clasificación de las mismas con base en la normatividad analizada se resume de la siguiente manera:
- 147 Observaciones Financieras.
-  97 Observaciones Legales.
-  23 Observaciones Administrativas

Normatividad Analizada:
Acuerdo 004 de 2013
- Art. 4 = Delegación y Ordenación.
- Art. 5 = Comité Técnico.
- Art. 7 = Clasificación de recursos del fondo.
- Art. 8 = Ingresos.
- Art. 13 = Del manejo de tesorería.
- Art. 14 = Contenido presupuestal de los proyectos.
- Art. 15 = Administración y Beneficio Institucional.
Resolución 503 de 2013
- Formulación y aprobación de proyectos de extensión.
",Información desactualizada de los proyectos de extensión  en el SIEXUD ,
66,4,slromerop,30,Auditoría Interna,IDEXUD,"9.2. Conclusiones y Comentarios ejecución de convenios y/o contratos interadministrativos (pág. 187)
- En relación con la muestra seleccionada y descrita en el numeral anterior, se identificaron convenios y/o contratos interadministrativos que fueron aprobados por el Comité central de Extensión en fecha posterior a la de la firma del contrato.

- Se identificó que dentro de los 147 convenios y/o contratos interadministrativos existen contratos a los cuales se les realizaron adiciones sin que estas originaran una modificación en el presupuesto aprobado por el Ordenador del gasto.

- Se identificaron convenios y/o contratos interadministrativos que fueron sobre ejecutados con relación a los desembolsos efectivamente pagados por parte de la entidad contratante sin que exista el registro de una cuenta por cobrar sobre el saldo pendiente.

- Se identificó que existen contratos derivados que no fueron adjudicados a través de licitación como lo indica la Resolución 503 de 2013.

- Sobre la muestra seleccionada se identificó que existen saldos por pagar a la Universidad por concepto de Beneficio Institucional por $2.191.440.686.

- Se identificaron convenios y/o contratos interadministrativos que no cuentan con la respectiva acta de aprobación del Comité Central de extensión.
",Fallas en la implementación de controles,
67,4,slromerop,31,Auditoría Interna,IDEXUD,"10. Revisión Técnica de Contratos (pág. 187 a 222)
En virtud de la obligación de la identificación de contratos y/o convenios que requieren una revisión técnica por parte de la UDFJDC, los siguientes son puestos a disposición, en consideración al análisis jurídico efectuado sobre ellos:
1. Contrato Interadministrativo No. 193 de 2018 - Contraloría General de la República.
2. Convenio de Cooperación No. 207-071 de 2016 - Instituto de Estudios del Ministerio Público - Procuraduría General de la Nación.
3. Contrato Interadministrativo No. 397 de 2016 - Alcaldía Distrital de Santa Marta.
4. Contrato Interadministrativo Derivado No. 2162850 de 2016 - Fondo Financiero de Proyectos de Desarrollo - FONADE.
5. Contrato y/o Convenio Interadministrativo No. 2269 de 2018 - Departamento de Boyacá.
6. Contrato y/o Convenio Interadministrativo No. 80-7-10292-17 de 2017 - Dirección Nacional de Escuelas.
7. Contrato y/o Convenio Interadministrativo No. 108 de 2016 - Contraloría de Bogotá.
8. Contrato y/o Convenio Interadministrativo No. 2016-214 - Secretaría Distrital de Movilidad.
9. Contrato y/o Convenio Interadministrativo No. 213 de 2017 - Municipio de Bucaramanga.
10. Contrato Interadministrativo No. EPC-CI-001 de 2015 - Empresas Públicas de Cundinamarca.
11. Contrato Interadministrativo No. 304 de 2015 - Fondo de Desarrollo Local de Engativá.
12. Contrato Interadministrativo No. 1404 de 2015 - Instituto Colombiano de Bienestar Familiar - ICBF.
13. Contrato Interadministrativo No. 3172 de 2015 - Instituto Distrital de Recreación y Deporte - IDRD.
 ","En cumplimiento de la obligación específica No. 6 del Contrato 1855 de 2019 la cual indica que se deben ""Establecer de los 545 convenios y/o contratos auditados, cuales, por su condición financiera, técnica y administrativa requieren de una auditoría técnica a futuro."" A continuación relacionamos algunos de los convenios y/o contratos sobre los cuales consideramos se debe realizar este procedimiento:",
68,4,slromerop,32,Auditoría Interna,IDEXUD,"6. Generalidades de la Auditoría a la Gestión (pág. 19 a 45)
6.2. Misión (pág. 20)
Teniendo en cuenta que el IDEXUD y las Unidades de Extensión de cada Facultad hacen parte integral del Sistema de Extensión de la Universidad Distrital, llama la atención que cada uno de estos actores cuente con una misión diferente e independiente, que, aunque se encuentran alineadas, no se identifican aspectos adicionales que complementen el proceso de Extensión y Proyección Social de la Universidad Distrital. ",* Fallas en la implementación de controles,
69,4,slromerop,33,Auditoría Interna,IDEXUD,"6. Generalidades de la Auditoría a la Gestión (pág. 19 a 45)
6.3 Visión (pág. 20 y 21)
Es necesario revisar la pertinencia y finalidad de las visiones del Instituto y de las Unidades de Extensión para determinar que se encuentran bajo el mismo objetivo.",Obsolescencia de la Visión del Instituto y desarticulación del Proceso de   Extensión y Proyección Social ,
70,4,slromerop,34,Auditoría Interna,IDEXUD,"6. Generalidades de la Auditoría a la Gestión (pág. 19 a 45)
6.6. Objetivos y Enfoque del Instituto (pág. 22 y 23)
No se identifica en la formulación de los indicadores de gestión, la intención de obtener un resultado de eficiencia y eficacia de la gestión realizada al interior del Instituto, que pueda ser tenido en cuenta en la toma de decisiones, y que aporten a la mejora continua del Instituto.",* Fallas en la implementación de controles,
71,4,slromerop,35,Auditoría Interna,IDEXUD,"6. Generalidades de la Auditoría a la Gestión (pág. 19 a 45)
6.8. Estructura Organizacional (pág. 24 a 29)
La estructura organizacional entregada no consiste con la publicada en la página web del Instituto, lo que no es procedente y no permite tener claridad frente a la información actual del IDEXUD.",Desactualización de sitio web del Instituto,
72,4,slromerop,36,Auditoría Interna,IDEXUD,"6. Generalidades de la Auditoría a la Gestión (pág. 19 a 45)
6.9. Mapa de Procesos (pág. 29 y 30)
En revisión a la página web del Instituto, se evidencia que el mapa de procesos publicado no concuerda con la información entregada por parte del IDEXUD.",Desactualización de sitio web del Instituto,
73,4,slromerop,37,Auditoría Interna,IDEXUD,"6. Generalidades de la Auditoría a la Gestión (pág. 19 a 45)
6.11 Diagnóstico del control ejercido por procesos (pág. 31 y 32)
Es necesario que la administración realice una revisión sobre los riesgos identificados por proceso y los controles asociados; adicionalmente se deben realizar procesos de testeo de controles con el fin de verificar su eficiencia y eficacia.", Fallas en la implementación de controles Mapa de Riesgos,
74,4,slromerop,38,Auditoría Interna,IDEXUD,"6. Generalidades de la Auditoría a la Gestión (pág. 19 a 45)
6.15 Estrategias y Metas (pág. 40 a 44)
10. Auditoría a la Gestión Administrativa (pág. 161 a 231) 
10.1.1. Planeación Estratégica Institucional (pág. 161 a 165).

No se evidencia la documentación de un plan anual de gestión como se encuentra determinado en el Anexo 11 del Acuerdo 002 de 2000 en su Artículo 11°, donde se determina dentro de las funciones del Comité Directivo, “Formular el plan anual de gestión del IDEXUD, concordante con el Plan de Acción de cada Facultad y Plan de Desarrollo Institucional, y presentarlo al Consejo Académico para su aprobación”.","* Fallas en la implementación de controles
* Disposiciones normativas
Acuerdo 02 de 2000 (art. 11)",
75,4,slromerop,39,Auditoría Interna,IDEXUD,"7. Análisis sobre el cumplimiento de las Bases Rectoras (pág. 45 a 81) 
Art. 4. Delegación y Ordenación Acuerdo 004 de 2013 (pág. 46 a 48).
- En consideración a la revisión del artículo 4 sobre la delegación en la ordenación del gasto, se evidenció que esta norma otorga facultades al Director del Instituto hasta por 2000 S.M.L.V. para la suscripción de todos los convenios, contratos y proyectos, lo cual evidencia en este artículo, un aumento desproporcionado en la cuantía en relación con los demás ordenadores del gasto, definidas en el Acuerdo 008 de 2003 – Estatuto General de Contratación.

- Respecto a la póliza que indica el parágrafo 3 del presente artículo, además de ser una obligación por ser amparo de un servidor público que gestiona y administra recursos públicos, era con cargo a los recursos financieros del Fondo Especial de Promoción de la Extensión y la Proyección Social. Por lo anterior, el no haber constituido dicha póliza, impidió a la Universidad resarcir el daño causado por pérdida de los recursos, así como por conductas o acciones irregulares por el Director del IDEXUD del período año 2012 a enero de 2019, conductas que fueron debidamente investigadas por parte de la Procuraduría y la Fiscalía General de la Nación.  El no haber constituido dicha póliza, impidió a la Universidad resarcir el daño causado por pérdida de los recursos, por conductas o acciones irregulares por el Director del IDEXUD del período año 2012 a enero de 2019,","* Fallas en la implementación de controles
* Disposiciones normativas
Acuerdo 004 de 2013
Acuerdo 008 de 2003",
76,4,slromerop,40,Auditoría Interna,IDEXUD,"7. Análisis sobre el cumplimiento de las Bases Rectoras (pág. 45 a 81) 
Art. 5. Comité Técnico Acuerdo 004 de 2013 (pág. 48 a 50).
- No existe evidencia de las delegaciones de los miembros que deben hacer parte de dicho Comité para el período comprendido entre enero de 2012 a septiembre de 2019, de conformidad con el artículo 5 del Acuerdo No. 004 de 2013.

- No se evidencia que el ordenador del gasto realizara consultas a este Comité Técnico Asesor en el desarrollo de sus funciones por el período comprendido entre enero de 2012 a septiembre de 2019 ni durante el transcurso del año 2020 excepto el mes de enero de 2020.

- El presente acuerdo no especifica las funciones del Comité Técnico Asesor denotando una falta de reglamentación o actualización del presente acuerdo, sin que se evidencien controles por parte de la alta dirección de la Universidad.",Falta de Reglamentación de los Comités creados para la gestión de Extensión y Proyección social. ,
77,4,slromerop,41,Auditoría Interna,IDEXUD,"7. Análisis sobre el cumplimiento de las Bases Rectoras (pág. 45 a 81) 
Art. 6. Requerimientos Técnicos y Tecnológicos Acuerdo 004 de 2013 (pág. 50 y 51).
De los sistemas de información utilizados por el IDEXUD (SIEXUD, SICAPITAL y SIIGO)m se identificó que el sistema SIEXUD hace parte de los requerimientos tecnológicos desarrollados por el instituto para controlar la gestión de los convenios y/o contratos administrativos.  Al solicitar los documentos relacionados con el soporte de análisis previos a la implementación del SIEXUD, con sujeción a lo establecido por la Universidad en materia de planes y proyectos institucionales, se evidenció que la actual administración desconoce el análisis de estos estudios previos.  Por lo anterior y dada la ausencia de la información, no es posible establecer si dicho sistema cumple con los requerimientos técnicos y tecnológicos necesarios, para la eficiente, oportuna y confiable gestión de la actividad derivada de la suscripción de convenios y/o contratos interadministrativos.

se concluye que el IDEXUD como área funcional y que gestiona la información de los procesos a su cargo, tiene la obligación de establecer los requisitos funcionales para el desarrollo o adquisición de un sistema de información con el apoyo del área de sistema de la Universidad, es decir, como área funcional debe implantar e implementar un sistema de información de conformidad con los procesos propios del Instituto que permita soportar la correcta gestión para la ejecución de contratos, convenios y proyectos y para la misma gestión del Fondo, situación que no se evidenció, toda vez, que el módulo de consulta que nos fue suministrado solo deja entrever una gestión documental incompleta, que no soporta debidamente el proceso desde la entrada hasta la salida.","* Fallas en la implementación de controles
* Disposiciones normativas
Acuerdo 004 de 2013",
78,4,slromerop,42,Auditoría Interna,IDEXUD,"7. Análisis sobre el cumplimiento de las Bases Rectoras (pág. 45 a 81) 
Art. 7. Clasificación de los Recursos del Fondo Acuerdo 004 de 2013 (pág. 51 a 56).
- Sobre los convenios y/o contratos interadministrativos, no fueron suministrados los presupuestos de 188 contratos suscritos del 2016 al 2018 ni en formato físico ni en formato digital. Por su parte, los presupuestos digitales sobre 357 contratos suscritos del 2012 a 2015 no fueron suministrados.

- Se evidenció  una falta de control sobre los recursos con destinación regulada, ya que los mismos no fueron clasificados ni registrados contablemente de manera adecuada, imposibilitando el análisis y trazabilidad de estos hasta el año 2019.
A partir del año 2020 el IDEXUD confirmo que se está realizando la homologación de la información registrada en la cuenta 2910901301 en cuentas de resultado. Sin embargo esta homologación corresponde a un proceso manual lo cual representa un nivel de control mínimo con un alto riesgo de error por factor humano.","No hay un seguimiento a los estados de cuenta para adjuntarlos en el SIEXUD, ",
79,4,slromerop,43,Auditoría Interna,IDEXUD,"7. Análisis sobre el cumplimiento de las Bases Rectoras (pág. 45 a 81) 
Art. 7. Clasificación de los Recursos del Fondo Acuerdo 004 de 2013 (pág. 51 a 56).
- Sobre los convenios y/o contratos interadministrativos, no fueron suministrados los presupuestos de 188 contratos suscritos del 2016 al 2018 ni en formato físico ni en formato digital. Por su parte, los presupuestos digitales sobre 357 contratos suscritos del 2012 a 2015 no fueron suministrados.

- Se evidenció  una falta de control sobre los recursos con destinación regulada, ya que los mismos no fueron clasificados ni registrados contablemente de manera adecuada, imposibilitando el análisis y trazabilidad de estos hasta el año 2019.
A partir del año 2020 el IDEXUD confirmo que se está realizando la homologación de la información registrada en la cuenta 2910901301 en cuentas de resultado. Sin embargo esta homologación corresponde a un proceso manual lo cual representa un nivel de control mínimo con un alto riesgo de error por factor humano.","No hay un seguimiento a los estados de cuenta para adjuntarlos en el SIEXUD, ",
80,4,slromerop,44,Auditoría Interna,IDEXUD,"7. Análisis sobre el cumplimiento de las Bases Rectoras (pág. 45 a 81) 
Art. 8. Ingresos Acuerdo 004 de 2013 (pág. 56 y 57).
- Los registros contables del IDEXUD referentes a los ingresos incumplen los principios del Régimen de Contabilidad Pública y el Plan General de Cuentas adoptado mediante la Resolución 354 de 2007, y el Marco Normativo para Entidades de Gobierno adoptado mediante la Resolución 533 de 2015 y sus modificatorios.

- Los registros contables no se realizan discriminados por centro de costo y todas las operaciones financieras se registran en una única cuenta 2910901301 denominada Otros ingresos recibidos por anticipado – Fondo IDEXUD, lo cual imposibilita analizar e identificar el adecuado reconocimiento de los ingresos del Instituto.

- Con relación a los ingresos que se mencionan en el literal b) de este artículo, se identifica que la cuenta contable 2910901301 no contiene detallado el registro correspondiente al ingreso percibido por este concepto.","Fallas en la implementación de controles
* Disposiciones normativas
Acuerdo 004 de 2013
Resolución 354 de 2007
Resolución 533 de 2015",
81,4,slromerop,45,Auditoría Interna,IDEXUD,"7. Análisis sobre el cumplimiento de las Bases Rectoras (pág. 45 a 81) 
Art. 7. Egresos Acuerdo 004 de 2013 (pág. 57 a 62).
Art. 10. Del manejo presupuestal Acuerdo 004 de 2013 (pág. 65)
a. Destinación específica
No se evidencia el control realizado por el Instituto sobre el presupuesto individual aprobado para cada proyecto.  Además se identificó la ausencia de informes de Supervisión sobre contratos interadministrativos relacionados con la ejecución del mismo (ej. Contratos Interadministrativos 3859, 3860, 3877 y 3855 de 2015, celebrados con el IDRD).",No se registra en su totalidad  la información correspondiente a cada proyecto en el SIEXUD,
